nameDest,fraud_txn_count,fraud_amount,unique_senders
C435845039,1,1619313.55,1
C855243703,1,1613281.82,1
C382134181,1,1613281.82,1
C583505603,1,1610110.66,1
C1866292696,1,1610110.66,1
C2146348843,1,1608571.02,1
C1507119938,1,1608571.02,1
C1363796559,1,1600721.32,1
C1224355851,1,1600721.32,1
C1835585013,1,1595587.46,1
C1060758741,1,1595587.46,1
C37939872,1,1593189.25,1
C1913721465,1,1593189.25,1
C1658727792,1,1592602.27,1
C1236893670,1,1592602.27,1
C381034638,1,1591263.43,1
C2126274036,1,1591263.43,1
C717398565,1,1589763.63,1
C2138615216,1,1589763.63,1
C404647251,1,1589614.75,1
C195200661,1,1589614.75,1
C911709087,1,1586479.66,1
C546843305,1,1586479.66,1
C1915924384,1,1581441.8,1
C1036969884,1,1581441.8,1
C1873712086,1,1576874.04,1
C1424577358,1,1576874.04,1
C1345448010,1,1576531.53,1
C1002538556,1,1576531.53,1
C651125124,1,1571565.56,1
C141149199,1,1571565.56,1
C1682101725,1,1567591.24,1
C1601875596,1,1567591.24,1
C996012482,1,1567549.99,1
C38219456,1,1567549.99,1
C737489499,1,1566057.28,1
C701554593,1,1566057.28,1
C372825955,1,1565621.39,1
C1291474697,1,1565621.39,1
C2102471265,1,1564952.45,1
C1455441371,1,1564952.45,1
C654151270,1,1562871.32,1
C1672277432,1,1562871.32,1
C1255502452,1,1561891.66,1
C1224081716,1,1561891.66,1
C915520756,1,1559540.62,1
C1786870760,1,1559540.62,1
C999708230,1,1555182.41,1
C1751345870,1,1555182.41,1
C388319905,1,1552664.33,1
C1230205848,1,1552664.33,1
C826187044,1,1548376.44,1
C2079585143,1,1548376.44,1
C1804433464,1,1547877.98,1
C1300753775,1,1547877.98,1
C2139688742,1,1543975.74,1
C1728741843,1,1543975.74,1
C882172287,1,1540624.7,1
C2037994906,1,1540624.7,1
C1572482192,1,1539687.27,1
C1129375709,1,1539687.27,1
C1800726477,1,1539474.57,1
C1646231147,1,1539474.57,1
C310163426,1,1536733.52,1
C175494293,1,1536733.52,1
C525486982,1,1536245.52,1
C1040401356,1,1536245.52,1
C1953014312,1,1534985.07,1
C1880907151,1,1534985.07,1
C361327171,1,1534926.96,1
C1149435896,1,1534926.96,1
C2064362362,1,1533798.48,1
C1610140948,1,1533798.48,1
C976257399,1,1532281.61,1
C829302750,1,1532281.61,1
C961098321,1,1532229.72,1
C522956447,1,1532229.72,1
C458386953,1,1530378.45,1
C1229558199,1,1530378.45,1
C865727492,1,1529614.71,1
C541691384,1,1529614.71,1
C974621415,1,1525742.02,1
C2132741249,1,1525742.02,1
C2126573735,1,1518718.03,1
C1981005862,1,1518718.03,1
C1907987459,1,1517771.48,1
C1700658534,1,1517771.48,1
C750076858,1,1516823.73,1
C657813915,1,1516823.73,1
C1192284712,1,1515291.19,1
C1023961494,1,1515291.19,1
C538717920,1,1506795.1,1
C2110704276,1,1506795.1,1
C47031596,1,1504870.33,1
C465144377,1,1504870.33,1
C820061836,1,1503297.45,1
C739347171,1,1503297.45,1
C984823123,1,1503034.86,1
C1523189277,1,1503034.86,1
C552512951,1,1501341.87,1
C1224774762,1,1501341.87,1
C768896772,1,1501297.88,1
C1582355721,1,1501297.88,1
C818905702,1,1500582.08,1
C1722207907,1,1500582.08,1
C345891541,1,1499869.54,1
C1163176037,1,1499869.54,1
C890750407,1,1498296.47,1
C228214204,1,1498296.47,1
C95880754,1,1495203.8,1
C1556905270,1,1495203.8,1
C258215915,1,1494831.65,1
C1758704619,1,1494831.65,1
C653403017,1,1494432.21,1
C165716979,1,1494432.21,1
C808534536,1,1494146.93,1
C1043010515,1,1494146.93,1
C967218202,1,1489970.0,1
C1016060070,1,1489970.0,1
C684555437,1,1489916.19,1
C2067948985,1,1489916.19,1
C344711118,1,1487505.07,1
C1674131234,1,1487505.07,1
C199707137,1,1486955.35,1
C1616444076,1,1486955.35,1
C867957105,1,1486052.97,1
C1711881431,1,1486052.97,1
C895432716,1,1476248.65,1
C534254918,1,1476248.65,1
C1135260060,1,1468304.35,1
C1082598322,1,1468304.35,1
C1474379579,1,1467987.57,1
C1336055115,1,1467987.57,1
C293921513,1,1467968.73,1
C1384352082,1,1467968.73,1
C2039650387,1,1467324.96,1
C1960732564,1,1467324.96,1
C609529822,1,1465173.76,1
C2086301492,1,1465173.76,1
C475837987,1,1464614.79,1
C1873232780,1,1464614.79,1
C1801696531,1,1464160.5,1
C1653697681,1,1464160.5,1
C2007796943,1,1464008.18,1
C1271941656,1,1464008.18,1
C89609219,1,1463764.35,1
C1173885211,1,1463764.35,1
C399994587,1,1462355.44,1
C373339841,1,1462355.44,1
C1743578484,1,1461930.03,1
C1636281428,1,1461930.03,1
C1736623686,1,1459180.14,1
C1165490053,1,1459180.14,1
C704248437,1,1457343.37,1
C1742997341,1,1457343.37,1
C1196762236,1,1457085.28,1
C1031027989,1,1457085.28,1
C576388440,1,1455839.54,1
C1197582921,1,1455839.54,1
C2047987740,1,1455382.05,1
C1248513597,1,1455382.05,1
C382918282,1,1454888.86,1
C2072999446,1,1454888.86,1
C819390198,1,1454592.61,1
C191950817,1,1454592.61,1
C921928556,1,1454356.81,1
C2104870243,1,1454356.81,1
C1653981424,1,1451083.08,1
C1279293168,1,1451083.08,1
C679483948,1,1448630.38,1
C1317594509,1,1448630.38,1
C950258202,1,1445166.74,1
C688244166,1,1445166.74,1
C266594026,1,1442075.9,1
C1842704131,1,1442075.9,1
C1429653947,1,1440705.58,1
C1061971573,1,1440705.58,1
C17820769,1,1438737.78,1
C1328999824,1,1438737.78,1
C1430125468,1,1437291.89,1
C1217960953,1,1437291.89,1
C715201096,1,1434440.31,1
C1581407467,1,1434440.31,1
C991335856,1,1433038.32,1
C725098002,1,1433038.32,1
C581503957,1,1431634.93,1
C1280077682,1,1431634.93,1
C490830466,1,1430050.84,1
C1640923473,1,1430050.84,1
C904300960,2,1427683.17,2
C2010547624,1,1425802.24,1
C1200745570,1,1425802.24,1
C54004768,1,1425062.97,1
C1474364019,1,1425062.97,1
C413417554,1,1424002.7,1
C2094181723,1,1424002.7,1
C341414106,1,1423627.83,1
C320130063,1,1423627.83,1
C95194783,1,1422963.14,1
C45991423,1,1422963.14,1
C483706610,1,1421665.98,1
C1583441435,1,1421665.98,1
C797703296,1,1418198.25,1
C1768881872,1,1418198.25,1
C343288009,1,1418168.85,1
C164163741,1,1418168.85,1
C967226405,2,1416085.46,2
C1677911450,1,1416055.74,1
C1565972600,1,1416055.74,1
C445084724,1,1411271.23,1
C285961012,1,1411271.23,1
C2036490087,1,1409248.64,1
C1935607545,1,1409248.64,1
C553804968,1,1400472.01,1
C516391420,1,1400472.01,1
C424524612,1,1399724.98,1
C1464428552,1,1399724.98,1
C777880922,1,1399637.19,1
C1804261014,1,1399637.19,1
C237977902,1,1398946.33,1
C1393670189,1,1398946.33,1
C154053358,1,1398633.34,1
C1235306495,1,1398633.34,1
C558846128,1,1398166.84,1
C1587152098,1,1398166.84,1
C298592695,1,1397689.48,1
C1693761421,1,1397689.48,1
C572895729,1,1397162.15,1
C724673427,1,1396824.94,1
C1549495686,1,1396824.94,1
C385133759,2,1396377.23,2
C1429415136,1,1395850.55,1
C762678995,1,1392337.38,1
C1347484785,1,1392337.38,1
C1914529575,1,1390332.39,1
C1288810506,1,1390332.39,1
C1780389653,1,1390048.67,1
C1479628852,1,1390048.67,1
C598780092,1,1388951.5,1
C2069118895,1,1388951.5,1
C634051834,1,1388774.78,1
C221253798,1,1388774.78,1
C2090609585,1,1387048.31,1
C1232695275,1,1387048.31,1
C526780230,1,1385945.61,1
C1749800529,1,1385945.61,1
C586813963,1,1383818.98,1
C1182308451,1,1383818.98,1
C922180689,1,1381513.27,1
C1464476266,1,1381513.27,1
C2132628284,1,1380940.73,1
C1803466498,1,1380940.73,1
C662399585,1,1379501.18,1
C1499411026,1,1379501.18,1
C2060264943,1,1372301.24,1
C1809017437,1,1372301.24,1
C601312976,1,1371322.0,1
C1980684210,1,1371322.0,1
C1534512884,1,1369544.19,1
C1267828367,1,1369544.19,1
C219699784,1,1368391.5,1
C845870432,1,1367340.03,1
C1875884022,1,1367340.03,1
C1527314462,1,1367070.94,1
C1305620964,1,1367070.94,1
C31164156,1,1363674.48,1
C1002151702,1,1363674.48,1
C2033398218,1,1351104.53,1
C1437688339,1,1351104.53,1
C907833742,1,1350574.58,1
C623650025,1,1350574.58,1
C1617123235,1,1348095.12,1
C1077760469,1,1348095.12,1
C462103796,1,1346264.61,1
C11026279,1,1346264.61,1
C1147517658,1,1343002.08,1
C1596756534,1,1340263.67,1
C1161141257,1,1340263.67,1
C528477947,1,1338487.47,1
C423402109,1,1338487.47,1
C221111810,1,1336901.11,1
C1491478238,1,1336901.11,1
C2090168733,1,1335959.76,1
C1595218853,1,1335959.76,1
C527460234,1,1334919.42,1
C121307567,1,1334919.42,1
C678151847,1,1330802.24,1
C1092309864,1,1330802.24,1
C1545375198,1,1323909.85,1
C1312657483,1,1323909.85,1
C782761393,1,1322277.84,1
C1855735331,1,1322277.84,1
C402356824,1,1321984.45,1
C1455896575,1,1321984.45,1
C1609262789,1,1321091.25,1
C1040572676,1,1321091.25,1
C961243143,1,1319703.76,1
C2071973719,1,1319703.76,1
C914441096,1,1318024.48,1
C2100824966,1,1318024.48,1
C1970513105,1,1314897.11,1
C1556017214,1,1314897.11,1
C898200380,1,1314660.84,1
C464467238,1,1314660.84,1
C180207582,1,1312947.27,1
C1345805735,1,1312947.27,1
C492082350,1,1312694.5,1
C1920187579,1,1312694.5,1
C1584873843,1,1312406.14,1
C1421025429,1,1312406.14,1
C839360691,1,1311150.9,1
C721605153,1,1311150.9,1
C921559397,1,1309940.05,1
C1496286083,1,1309940.05,1
C992060684,1,1309602.55,1
C11257751,1,1309602.55,1
C1716850817,1,1307156.17,1
C1640699182,1,1307156.17,1
C861191162,1,1306690.61,1
C1382644592,1,1306690.61,1
C1715910544,1,1305754.09,1
C1527197718,1,1305754.09,1
C786060499,1,1303543.6,1
C1545532568,1,1303543.6,1
C1976403391,1,1303029.52,1
C1309625211,1,1303029.52,1
C1813636275,1,1301410.68,1
C1385992736,1,1301410.68,1
C808323881,1,1301090.39,1
C672563653,1,1301090.39,1
C279309247,1,1299860.86,1
C215244777,1,1299860.86,1
C17300850,1,1298920.78,1
C1653962033,1,1298920.78,1
C1673264312,1,1298609.73,1
C1213183928,1,1298609.73,1
C1503189539,1,1293595.52,1
C1470544838,1,1293595.52,1
C66079679,1,1290619.25,1
C472356199,1,1290619.25,1
C254269192,1,1290224.84,1
C1404739013,1,1290224.84,1
C24324787,1,1290193.08,1
C1053414206,1,1290193.08,1
C935439037,1,1289142.33,1
C1132120597,1,1289142.33,1
C160976870,1,1284959.39,1
C1196198165,1,1284959.39,1
C1714931087,1,1282971.57,1
C1365960800,1,1282971.57,1
C925896842,1,1282731.68,1
C1185532212,1,1282731.68,1
C2118381511,1,1281113.84,1
C1049862186,1,1281113.84,1
C716083600,1,1277212.77,1
C431687661,1,1277212.77,1
C391051128,1,1276300.86,1
C1094429579,1,1276300.86,1
C584314061,1,1275236.3,1
C329005682,1,1275236.3,1
C59790487,1,1273674.05,1
C315419844,1,1273674.05,1
C1954069781,1,1272493.9,1
C1882250121,1,1272493.9,1
C529741331,1,1270565.77,1
C1024005530,1,1270565.77,1
C802302527,1,1270564.34,1
C1167029703,1,1270564.34,1
C737006498,1,1268931.21,1
C1485135599,1,1268931.21,1
C831536312,1,1266752.6,1
C1934229125,1,1266752.6,1
C1783458447,1,1265656.44,1
C154881805,1,1265656.44,1
C804016361,1,1265379.37,1
C1744617229,1,1265379.37,1
C469694911,1,1265033.25,1
C1270749460,1,1265033.25,1
C1780665537,1,1264551.38,1
C1464410535,1,1264551.38,1
C526059376,1,1263340.66,1
C1840377384,1,1263340.66,1
C391244346,1,1262207.3,1
C2145717335,1,1262207.3,1
C2065571407,1,1259972.05,1
C1107140692,1,1259972.05,1
C833477645,1,1258956.71,1
C314012937,1,1258956.71,1
C1470998563,1,1258818.82,1
C1240760502,1,1258818.82,1
C56779001,1,1258706.84,1
C567530691,1,1258706.84,1
C826954839,1,1254775.16,1
C1801693441,1,1254775.16,1
C663883872,1,1254092.1,1
C1989484801,1,1254092.1,1
C834380248,1,1253358.42,1
C1340510647,1,1253358.42,1
C62441091,1,1249721.72,1
C1839188526,1,1249721.72,1
C603927604,1,1248344.84,1
C1931212575,1,1248344.84,1
C970108067,1,1246169.57,1
C814716597,1,1246169.57,1
C1545423847,1,1244224.16,1
C1125303193,1,1244224.16,1
C303070069,1,1244037.74,1
C1015051610,1,1244037.74,1
C2030405592,1,1243269.91,1
C2026102647,1,1243269.91,1
C749611151,1,1242226.78,1
C522493540,1,1242226.78,1
C491626410,1,1241118.86,1
C375267568,1,1241118.86,1
C989949797,1,1240717.75,1
C853827129,1,1240717.75,1
C239895183,1,1235544.92,1
C1558094676,1,1235544.92,1
C786585564,1,1232697.94,1
C449117351,1,1232697.94,1
C2078443613,1,1232239.39,1
C2042858776,1,1232239.39,1
C1907745534,1,1232013.7,1
C1135653502,1,1232013.7,1
C287066549,1,1231309.64,1
C168611895,1,1231309.64,1
C2032479397,1,1226390.31,1
C1063512541,1,1226390.31,1
C836948657,1,1221900.21,1
C691637954,1,1221900.21,1
C967785353,1,1219062.64,1
C1229695480,1,1219062.64,1
C849028719,1,1218165.88,1
C550179566,1,1218165.88,1
C1908319524,1,1215297.01,1
C1653022223,1,1215297.01,1
C570490831,1,1214511.61,1
C1291615113,1,1214511.61,1
C1259079602,2,1214480.35,2
C758612821,1,1205760.86,1
C131871009,1,1205760.86,1
C1258193111,1,1202443.49,1
C1237289789,1,1202443.49,1
C411880300,1,1201681.76,1
C1995455020,1,1201681.76,1
C899185516,1,1200702.71,1
C554572940,1,1200702.71,1
C644163395,2,1196176.06,2
C245564009,1,1195842.37,1
C1552849727,1,1195842.37,1
C923916676,1,1191669.35,1
C2014043913,1,1191669.35,1
C550830618,1,1191399.72,1
C213105039,1,1191399.72,1
C1887453436,1,1191183.65,1
C1802674568,1,1191183.65,1
C322342819,1,1189986.88,1
C1868266376,1,1189986.88,1
C273240830,1,1186725.39,1
C1970958530,1,1186725.39,1
C726467776,1,1185157.78,1
C478572372,1,1185157.78,1
C707993034,1,1182557.97,1
C4347362,1,1182557.97,1
C253088101,1,1179716.49,1
C1006926522,1,1179716.49,1
C1670584857,1,1179162.08,1
C1668428176,1,1179162.08,1
C811273575,1,1177100.83,1
C2038304513,1,1177100.83,1
C657638073,1,1172700.63,1
C339280589,1,1172700.63,1
C1862839091,1,1171751.17,1
C1501386709,1,1171751.17,1
C538567441,1,1170282.92,1
C1318550066,1,1170282.92,1
C1563520398,1,1170213.18,1
C1143989341,1,1170213.18,1
C794646915,1,1168274.14,1
C1732055737,1,1168274.14,1
C39436311,1,1167816.02,1
C242203557,1,1167816.02,1
C784775373,1,1165187.89,1
C519508909,1,1165187.89,1
C184686299,1,1165187.89,1
C1693214292,1,1165187.89,1
C956043310,1,1165171.47,1
C372062896,1,1165171.47,1
C2040690699,1,1164448.96,1
C144473930,1,1164448.96,1
C184163720,1,1162672.01,1
C1730549845,1,1162672.01,1
C576020247,1,1162155.11,1
C153438259,1,1162155.11,1
C537531657,1,1161495.82,1
C1966002811,1,1161495.82,1
C706563298,1,1160652.82,1
C1479799057,1,1160652.82,1
C753294247,1,1159831.33,1
C1533859543,1,1159831.33,1
C679367763,1,1159010.44,1
C1229046559,1,1159010.44,1
C2121955514,1,1158396.74,1
C1873402307,1,1158396.74,1
C593287282,1,1158373.23,1
C152963065,1,1158373.23,1
C1317682776,1,1158358.08,1
C1179545940,1,1158358.08,1
C607981921,1,1158070.88,1
C1115591594,1,1158070.88,1
C791288135,1,1157971.07,1
C355172230,1,1157971.07,1
C846511826,1,1155819.58,1
C2045107453,1,1155819.58,1
C1317404545,1,1155128.91,1
C1162744412,1,1155128.91,1
C150406565,1,1154353.99,1
C1195589213,1,1154353.99,1
C503187558,1,1153200.73,1
C237111341,1,1153200.73,1
C2113625922,1,1153156.0,1
C1041543827,1,1153156.0,1
C1922711956,1,1152538.9,1
C1101565058,1,1152538.9,1
C179427738,1,1150717.15,1
C1280843273,1,1150717.15,1
C1871742999,1,1150561.97,1
C1094225384,1,1150561.97,1
C72945971,1,1150413.99,1
C1746289877,1,1150413.99,1
C514013862,1,1146381.44,1
C1774696541,1,1146381.44,1
C183389809,1,1144089.37,1
C1107369132,1,1144089.37,1
C351378150,1,1143937.73,1
C1495554758,1,1143937.73,1
C1827800010,2,1140481.06,2
C923969189,1,1139983.15,1
C506708945,1,1139983.15,1
C2065608692,1,1139165.57,1
C1417680063,1,1139165.57,1
C220508389,1,1138384.29,1
C135531312,1,1138384.29,1
C632641086,1,1137603.28,1
C1280720462,1,1137603.28,1
C9599628,1,1136374.62,1
C348031801,1,1136374.62,1
C464009928,1,1132311.86,1
C2060716124,1,1132311.86,1
C1612235515,1,1131750.38,1
C1002454874,1,1131750.38,1
C2126609733,1,1129884.18,1
C1975305951,1,1129884.18,1
C715458318,1,1128579.71,1
C1467611421,1,1128579.71,1
C1847574055,1,1128131.99,1
C114022304,1,1128131.99,1
C185805228,2,1124385.07,2
C1745434943,1,1123639.01,1
C1183190290,1,1123639.01,1
C587188586,1,1123561.68,1
C538661860,1,1123561.68,1
C870195127,1,1122827.94,1
C228352671,1,1122827.94,1
C960827392,1,1122508.34,1
C2005952436,1,1122508.34,1
C500640535,1,1116508.49,1
C18004144,1,1116508.49,1
C1409527805,1,1112204.51,1
C1134558606,1,1112204.51,1
C173424746,1,1108140.19,1
C1046726968,1,1108140.19,1
C872339657,1,1106295.77,1
C243729608,1,1106295.77,1
C948778919,1,1102951.39,1
C228891434,1,1102951.39,1
C528690672,1,1102791.66,1
C1042117243,1,1102791.66,1
C1880832297,1,1102133.9,1
C1610372134,1,1102133.9,1
C834643638,1,1101871.13,1
C1024816924,1,1101871.13,1
C2134101004,1,1097309.24,1
C2024942087,1,1097309.24,1
C644345897,1,1096187.24,1
C2063275841,1,1096187.24,1
C31581400,1,1094419.89,1
C1910771897,1,1094419.89,1
C203085340,1,1093155.19,1
C1747066716,1,1093155.19,1
C158741308,1,1091589.88,1
C1363621822,1,1091589.88,1
C2096346343,1,1090527.71,1
C1813486985,1,1090527.71,1
C1906681343,1,1086227.44,1
C1745741148,1,1086227.44,1
C1581687599,1,1085637.56,1
C1064567159,1,1085637.56,1
C717644112,1,1084144.37,1
C1377230144,1,1084144.37,1
C1669827303,1,1083860.21,1
C1389958255,1,1083860.21,1
C916906045,1,1082718.08,1
C2094758732,1,1082718.08,1
C634269340,1,1082308.05,1
C105774839,1,1082308.05,1
C997567120,1,1082200.06,1
C1386066751,1,1082200.06,1
C277510102,1,1078013.76,1
C220661112,1,1077146.94,1
C1802173286,1,1077146.94,1
C1739925176,1,1076739.91,1
C1057721506,1,1076739.91,1
C851327636,1,1076518.28,1
C697444332,1,1076518.28,1
C867904898,1,1072345.79,1
C1178875500,1,1072345.79,1
C217951439,1,1070857.97,1
C1686203571,1,1070857.97,1
C909074083,1,1070031.6,1
C2144732006,1,1070031.6,1
C284364603,1,1069508.42,1
C1813915360,1,1069508.42,1
C755630552,1,1068952.42,1
C1016759454,1,1068952.42,1
C411670460,1,1068398.61,1
C1921029903,1,1068398.61,1
C1489226533,1,1065787.82,1
C69741433,1,1064995.85,1
C174516315,1,1064995.85,1
C656468700,1,1064425.7,1
C1401301607,1,1064425.7,1
C662070365,1,1061482.24,1
C339002050,1,1061482.24,1
C679318933,1,1061353.33,1
C1094321538,1,1061353.33,1
C231455368,1,1059682.92,1
C122818160,1,1059682.92,1
C1999367128,1,1059347.56,1
C1705027319,1,1059347.56,1
C1653587362,2,1059053.98,2
C532433222,1,1058602.68,1
C1842449646,1,1058602.68,1
C1881816007,1,1057053.6,1
C1377648519,1,1057053.6,1
C359107555,1,1054244.29,1
C2096107271,1,1054244.29,1
C95497676,1,1052668.73,1
C493424930,1,1052668.73,1
C1628780736,1,1051018.15,1
C1221134387,1,1051018.15,1
C52022125,1,1050635.77,1
C189961618,1,1050135.78,1
C1726408560,1,1050135.78,1
C1813474981,1,1049586.54,1
C1080081723,1,1049586.54,1
C691520434,1,1049424.26,1
C154141586,1,1049424.26,1
C451731094,1,1049232.11,1
C280959828,1,1049232.11,1
C1848657199,1,1048388.34,1
C1200267069,1,1048388.34,1
C1870887119,1,1048100.0,1
C1868986147,1,1048100.0,1
C1354584978,1,1043934.97,1
C1234389458,1,1043934.97,1
C937194908,1,1041647.06,1
C1673501963,1,1041647.06,1
C84195630,1,1040303.44,1
C774151171,1,1040303.44,1
C672400159,1,1036789.41,1
C1594778194,1,1036789.41,1
C353554883,1,1035401.2,1
C1644420879,1,1035401.2,1
C22852055,1,1033878.67,1
C1469065727,1,1033878.67,1
C1085840721,1,1032168.79,1
C1072956803,1,1032168.79,1
C357956588,1,1031608.37,1
C1639950711,1,1031608.37,1
C1683886957,1,1030417.74,1
C1254399120,1,1028515.56,1
C116028327,1,1028515.56,1
C1839908342,1,1028486.59,1
C1352876312,1,1028486.59,1
C641615589,1,1028326.5,1
C1316357800,1,1028326.5,1
C165602524,1,1028284.82,1
C161770106,1,1028284.82,1
C446782589,1,1027963.96,1
C1867593514,1,1027963.96,1
C562220345,1,1027260.28,1
C1485064978,1,1027260.28,1
C409414944,1,1027152.36,1
C1087566727,1,1027152.36,1
C638473168,1,1026684.46,1
C617492387,1,1026684.46,1
C1560262585,1,1026208.84,1
C106857650,1,1026208.84,1
C451693209,1,1025082.07,1
C108260141,1,1025082.07,1
C433479110,1,1023356.77,1
C1044001290,1,1023356.77,1
C833710849,1,1023189.9,1
C385233047,1,1023189.9,1
C197568140,1,1021194.38,1
C1028145204,1,1021194.38,1
C372035143,1,1021129.67,1
C2126217921,1,1021129.67,1
C948406463,1,1018800.91,1
C1264094330,1,1018800.91,1
C72963168,1,1018645.2,1
C1341894721,1,1018645.2,1
C497024092,1,1017016.67,1
C143653184,1,1017016.67,1
C2146216948,1,1016540.35,1
C1613524189,1,1016540.35,1
C345391268,1,1016302.6,1
C1458829900,1,1016302.6,1
C1976692197,1,1016081.0,1
C1305219704,1,1016081.0,1
C1664584911,1,1015051.7,1
C1194230727,1,1015051.7,1
C2092796486,1,1014816.16,1
C1007032757,1,1014816.16,1
C2130748212,1,1013208.77,1
C1927425831,1,1013208.77,1
C1382261132,1,1011606.26,1
C1247187194,1,1011606.26,1
C640332215,1,1011249.64,1
C2043222623,1,1011249.64,1
C74013301,1,1010857.38,1
C1664913171,1,1010857.38,1
C541074037,1,1005365.24,1
C14584832,1,1005365.24,1
C28830193,1,1005346.72,1
C1150675695,1,1005346.72,1
C597212846,1,1001446.44,1
C1017072686,1,1001446.44,1
C851937225,1,1001167.03,1
C625524494,1,1001167.03,1
C1877856948,1,998110.47,1
C183582904,1,998110.47,1
C2074418507,1,998086.61,1
C1507172682,1,998086.61,1
C1955464150,1,995710.58,1
C1692585098,1,995710.58,1
C91538557,1,994676.91,1
C2046097949,1,994676.91,1
C254839817,1,994453.2,1
C1386808946,1,993088.06,1
C1137450827,1,993088.06,1
C2129197098,2,991012.48,2
C330996980,1,990857.53,1
C1410772005,1,990857.53,1
C1551990809,1,990630.25,1
C125986945,1,990630.25,1
C775439776,1,989966.55,1
C1485453615,1,989966.55,1
C615181247,1,989954.57,1
C184438165,1,989954.57,1
C2145664965,1,989311.12,1
C1609979141,1,989311.12,1
C886672232,1,987591.59,1
C1363477592,1,987591.59,1
C182489820,1,987470.17,1
C1647906907,1,987470.17,1
C83459379,1,986876.27,1
C309078889,1,986876.27,1
C648043949,1,986623.96,1
C2102767053,1,986623.96,1
C665763176,1,985127.95,1
C1723976669,1,985127.95,1
C1506963745,1,983417.49,1
C1126082523,1,983417.49,1
C2003416160,1,982414.06,1
C1702975,1,982414.06,1
C1599619333,1,980310.0,1
C1467512212,1,980310.0,1
C702718253,1,978362.97,1
C1406548876,1,978362.97,1
C478742844,1,978261.98,1
C1776769189,1,978261.98,1
C481798847,1,978103.4,1
C1419555033,1,978103.4,1
C711079235,1,977805.62,1
C1381797613,1,977805.62,1
C1907001338,1,976830.22,1
C171474212,1,976830.22,1
C951633995,1,975389.94,1
C1736112221,1,975389.94,1
C1761064421,1,974452.84,1
C1435437474,1,974452.84,1
C354003512,1,973805.75,1
C141042490,1,973805.75,1
C1842012952,1,972920.87,1
C1033887610,1,972920.87,1
C222800798,1,972723.96,1
C1807976680,1,972723.96,1
C1009036787,1,972713.05,1
C1000855680,1,972713.05,1
C948349145,1,972142.03,1
C698155401,1,972142.03,1
C85938481,1,972009.75,1
C1692249598,1,972009.75,1
C1167936377,1,971133.63,1
C1032131378,1,971133.63,1
C379384197,1,969259.07,1
C1088026094,1,969259.07,1
C1585189604,1,968651.23,1
C137145524,1,968651.23,1
C908864570,1,967954.01,1
C1367255869,1,967954.01,1
C917661354,1,967153.5,1
C1137540009,1,967153.5,1
C870252964,1,966389.93,1
C232228089,1,966389.93,1
C1770878693,1,966222.5,1
C1048196142,1,966222.5,1
C69373122,1,964876.58,1
C1782972951,1,964876.58,1
C629649964,1,964544.37,1
C1813204212,1,964544.37,1
C215273988,1,964388.1,1
C2061604304,1,964388.1,1
C5335612,1,963966.56,1
C1907611858,1,963966.56,1
C991505714,1,963532.14,1
C268086000,1,963532.14,1
C89588966,1,960306.85,1
C1035103148,1,960306.85,1
C650152764,1,960196.16,1
C37274992,1,960196.16,1
C2115087067,1,959018.79,1
C1361631138,1,959018.79,1
C941458024,1,957432.32,1
C1578069849,1,957432.32,1
C1969513501,1,955505.54,1
C1388436257,1,955505.54,1
C64488744,1,953615.38,1
C1434350285,1,953615.38,1
C782712589,1,953529.64,1
C771063877,1,953529.64,1
C357620620,1,952234.12,1
C2009843941,1,952234.12,1
C667076483,1,951451.17,1
C1967338222,1,951451.17,1
C1837027614,2,951189.9,2
C1824042945,1,950791.37,1
C137391139,1,950791.37,1
C837820627,1,950766.15,1
C1375613207,1,950766.15,1
C1655127778,1,949979.11,1
C1652005697,1,949979.11,1
C434428379,1,948288.3,1
C162417333,1,948288.3,1
C466527004,1,946705.53,1
C357888969,1,946705.53,1
C797897879,1,945131.85,1
C264512063,1,945131.85,1
C1546732203,1,945131.71,1
C1275965910,1,945131.71,1
C2099892089,1,940957.88,1
C1527942932,1,940957.88,1
C325441489,1,939518.05,1
C1637949405,1,939518.05,1
C1021865689,1,938288.58,1
C1006464744,1,938288.58,1
C243023678,1,936976.86,1
C1804412677,1,936976.86,1
C39269592,1,935790.41,1
C1708248220,1,935790.41,1
C628228012,1,934590.45,1
C1656492728,1,934590.45,1
C174559228,1,934314.89,1
C134109335,1,934314.89,1
C229575855,1,932922.6,1
C1507701948,1,932922.6,1
C257667736,1,932691.0,1
C1283620500,1,932691.0,1
C683421609,1,932304.24,1
C556594745,1,932304.24,1
C1918631578,1,931684.75,1
C1834538811,1,931684.75,1
C1461294954,1,930970.44,1
C1168246841,1,930970.44,1
C385537527,1,929787.24,1
C1768571590,1,929787.24,1
C57612044,1,929106.32,1
C1894579246,1,929106.32,1
C587273362,1,927729.13,1
C1908107274,1,927729.13,1
C762597253,1,927620.44,1
C1313128046,1,927620.44,1
C492573664,1,925579.57,1
C1728982613,1,925579.57,1
C559962002,1,924912.26,1
C453749910,1,924912.26,1
C427393645,1,921894.19,1
C1691436572,1,921894.19,1
C863042157,1,921668.95,1
C1484049545,1,921668.95,1
C867271501,1,921393.95,1
C765829328,1,921393.95,1
C1995515228,1,918087.96,1
C1559008731,1,918087.96,1
C1847588004,1,917014.64,1
C1414606558,1,917014.64,1
C1976314551,1,916886.3,1
C1212401014,1,916886.3,1
